timestamp,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,co2_value,temperature,humidity,lag1_seconds,lag2_seconds
2025-01-02 17:47:47.165,2025-01-02 17:49:32.562593,0,2025-01-02 17:47:47.248,496,27.0,41.9,0.08299994468688965,105.39759302139282
2025-01-02 17:47:52.214,2025-01-02 17:49:32.562626,0,2025-01-02 17:47:52.295,517,26.9,42.0,0.08100008964538574,100.3486258983612
2025-01-02 17:47:57.265,2025-01-02 17:49:32.562661,0,2025-01-02 17:47:57.342,495,27.0,41.9,0.07699990272521973,95.29766082763672
2025-01-02 17:48:02.315,2025-01-02 17:49:32.562694,0,2025-01-02 17:48:02.404,511,26.9,42.1,0.08899998664855957,90.24769401550293
2025-01-02 17:48:07.369,2025-01-02 17:49:32.562727,0,2025-01-02 17:48:07.451,492,27.0,42.2,0.0820000171661377,85.19372701644897
2025-01-02 17:48:12.418,2025-01-02 17:49:32.562760,0,2025-01-02 17:48:12.514,491,26.9,42.2,0.09599995613098145,80.14476013183594
2025-01-02 17:48:17.469,2025-01-02 17:49:32.562796,0,2025-01-02 17:48:17.561,501,26.9,42.3,0.09200000762939453,75.09379601478577
2025-01-02 17:48:22.519,2025-01-02 17:49:32.562830,0,2025-01-02 17:48:22.611,510,26.9,42.5,0.09200000762939453,70.04382991790771
2025-01-02 17:48:27.574,2025-01-02 17:49:32.562866,0,2025-01-02 17:48:27.659,511,26.9,42.7,0.08500003814697266,64.98886609077454
2025-01-02 17:48:32.623,2025-01-02 17:49:32.562899,0,2025-01-02 17:48:32.717,511,26.9,42.8,0.09400010108947754,59.9398992061615
2025-01-02 17:48:37.674,2025-01-02 17:49:32.562936,0,2025-01-02 17:48:37.764,513,26.9,42.7,0.08999991416931152,54.888936042785645
2025-01-02 17:48:42.725,2025-01-02 17:49:32.562968,0,2025-01-02 17:48:42.811,503,26.8,42.6,0.08600020408630371,49.83796811103821
2025-01-02 17:48:47.779,2025-01-02 17:49:32.563001,0,2025-01-02 17:48:47.858,504,26.8,42.6,0.07899999618530273,44.784000873565674
2025-01-02 17:48:52.828,2025-01-02 17:49:32.563034,0,2025-01-02 17:48:52.905,524,26.8,42.7,0.07699990272521973,39.73503398895264
2025-01-02 17:48:57.880,2025-01-02 17:49:32.563074,0,2025-01-02 17:48:57.968,514,26.8,42.6,0.08799982070922852,34.68307399749756
2025-01-02 17:49:02.929,2025-01-02 17:49:32.563109,0,2025-01-02 17:49:03.015,501,26.8,42.5,0.08600020408630371,29.634109020233154
2025-01-02 17:49:07.983,2025-01-02 17:49:32.563142,0,2025-01-02 17:49:08.062,523,26.8,42.4,0.07899999618530273,24.5801420211792
2025-01-02 17:49:13.033,2025-01-02 17:49:32.563175,0,2025-01-02 17:49:13.126,524,26.8,42.4,0.09299993515014648,19.53017497062683
2025-01-02 17:49:18.084,2025-01-02 17:49:32.563207,0,2025-01-02 17:49:18.171,524,26.8,42.4,0.08699989318847656,14.479206800460815
2025-01-02 17:49:23.134,2025-01-02 17:49:32.563240,0,2025-01-02 17:49:23.265,516,26.7,42.6,0.13100004196166992,9.429239988327026
2025-01-02 17:49:28.189,2025-01-02 17:49:32.563273,0,2025-01-02 17:49:28.265,510,26.7,42.6,0.07600021362304688,4.374273061752319
2025-01-02 17:49:33.238,2025-01-02 17:49:33.472009,0,2025-01-02 17:49:33.328,505,26.7,42.7,0.09000015258789062,0.2340090274810791
2025-01-02 17:49:38.289,2025-01-02 17:49:38.612449,0,2025-01-02 17:49:38.375,512,26.7,42.6,0.08599996566772461,0.32344889640808105
2025-01-02 17:49:43.341,2025-01-02 17:49:43.628076,0,2025-01-02 17:49:43.422,515,26.7,42.5,0.08099985122680664,0.2870759963989258
2025-01-02 17:49:48.396,2025-01-02 17:49:48.659483,0,2025-01-02 17:49:48.485,530,26.8,42.6,0.08899998664855957,0.26348304748535156
2025-01-02 17:49:53.445,2025-01-02 17:49:53.753313,0,2025-01-02 17:49:53.531,515,26.8,42.5,0.08599996566772461,0.30831313133239746
2025-01-02 17:49:58.497,2025-01-02 17:49:58.768701,0,2025-01-02 17:49:58.578,525,26.8,42.6,0.08100008964538574,0.2717010974884033
2025-01-02 17:50:03.547,2025-01-02 17:50:03.800084,0,2025-01-02 17:50:03.641,532,26.8,42.6,0.09400010108947754,0.2530841827392578
2025-01-02 17:50:08.601,2025-01-02 17:50:08.956289,0,2025-01-02 17:50:08.719,507,26.8,42.6,0.11800003051757812,0.3552889823913574
2025-01-02 17:50:13.653,2025-01-02 17:50:13.987144,0,2025-01-02 17:50:13.750,517,26.8,42.4,0.0969998836517334,0.33414387702941895
2025-01-02 17:50:18.704,2025-01-02 17:50:19.034147,0,2025-01-02 17:50:18.797,524,26.8,42.4,0.09299993515014648,0.33014702796936035
2025-01-02 17:50:23.754,2025-01-02 17:50:24.065312,0,2025-01-02 17:50:23.844,527,26.8,42.4,0.09000015258789062,0.3113119602203369
2025-01-02 17:50:28.808,2025-01-02 17:50:29.096442,0,2025-01-02 17:50:28.891,518,26.8,42.5,0.08299994468688965,0.28844189643859863
2025-01-02 17:50:33.857,2025-01-02 17:50:34.127664,0,2025-01-02 17:50:33.954,501,26.9,42.4,0.0969998836517334,0.2706639766693115
2025-01-02 19:07:24.983,2025-01-02 19:07:26.078971,0,2025-01-02 19:07:25.902,582,23.6,44.6,0.9189999103546143,1.095970869064331
2025-01-02 19:07:30.037,2025-01-02 19:07:31.125877,0,2025-01-02 19:07:30.934,550,23.3,44.0,0.8970000743865967,1.0888769626617432
2025-01-02 19:07:35.086,2025-01-02 19:07:36.172554,0,2025-01-02 19:07:35.997,536,23.0,43.4,0.9110000133514404,1.0865540504455566
2025-01-02 19:07:40.136,2025-01-02 19:07:41.203640,0,2025-01-02 19:07:41.044,463,22.8,42.8,0.9079999923706055,1.0676400661468506
2025-01-02 19:07:45.187,2025-01-02 19:07:46.250404,0,2025-01-02 19:07:46.106,460,22.4,42.1,0.9189999103546143,1.063403844833374
2025-01-02 19:07:50.241,2025-01-02 19:07:51.297385,0,2025-01-02 19:07:51.138,472,22.2,41.9,0.8970000743865967,1.0563850402832031
2025-01-02 19:07:55.290,2025-01-02 19:07:56.453408,0,2025-01-02 19:07:56.201,404,22.2,41.5,0.9110000133514404,1.1634080410003662
2025-01-02 19:08:00.341,2025-01-02 19:08:01.484690,0,2025-01-02 19:08:01.248,429,22.1,41.2,0.9069998264312744,1.1436898708343506
2025-01-02 19:08:05.391,2025-01-02 19:08:06.515856,0,2025-01-02 19:08:06.295,447,21.8,41.4,0.9040000438690186,1.1248559951782227
2025-01-02 19:08:10.445,2025-01-02 19:08:11.546727,0,2025-01-02 19:08:11.358,447,21.5,41.5,0.9130001068115234,1.10172700881958
2025-01-02 19:08:15.495,2025-01-02 19:08:16.593632,0,2025-01-02 19:08:16.405,469,21.4,41.7,0.9100000858306885,1.0986320972442627
2025-01-02 19:08:20.546,2025-01-02 19:08:21.624717,0,2025-01-02 19:08:21.468,447,21.3,41.9,0.9219999313354492,1.0787169933319092
2025-01-02 19:08:25.596,2025-01-02 19:08:26.656224,0,2025-01-02 19:08:26.499,469,21.2,42.3,0.9030001163482666,1.0602240562438965
2025-01-03 10:07:52.682,2025-01-03 10:07:52.902044,0,2025-01-03 10:07:52.767,815,20.1,47.8,0.08500003814697266,0.22004413604736328
2025-01-03 10:07:57.736,2025-01-03 10:07:58.042414,0,2025-01-03 10:07:57.798,817,20.2,47.9,0.06200003623962402,0.3064138889312744
2025-01-03 10:08:02.785,2025-01-03 10:08:03.073650,0,2025-01-03 10:08:02.830,812,20.2,48.3,0.04499983787536621,0.2886497974395752
2025-01-03 10:08:07.836,2025-01-03 10:08:08.104529,0,2025-01-03 10:08:07.877,807,20.2,48.2,0.0410001277923584,0.26852893829345703
2025-01-03 10:08:12.886,2025-01-03 10:08:13.135986,0,2025-01-03 10:08:12.924,801,20.1,48.0,0.03800010681152344,0.2499861717224121
2025-01-03 10:08:17.940,2025-01-03 10:08:18.166896,0,2025-01-03 10:08:17.986,764,19.9,47.5,0.046000003814697266,0.22689604759216309
2025-01-03 10:08:22.990,2025-01-03 10:08:23.198043,0,2025-01-03 10:08:23.033,705,19.7,46.2,0.042999982833862305,0.20804309844970703
2025-01-03 10:08:28.041,2025-01-03 10:08:28.338480,0,2025-01-03 10:08:28.111,736,19.5,45.6,0.07000017166137695,0.29748010635375977
2025-01-03 10:08:33.091,2025-01-03 10:08:33.369708,0,2025-01-03 10:08:33.158,751,19.5,45.6,0.06699991226196289,0.27870798110961914
2025-01-03 10:08:38.147,2025-01-03 10:08:38.400749,0,2025-01-03 10:08:38.174,758,19.4,45.6,0.026999950408935547,0.25374889373779297
2025-01-03 10:08:43.196,2025-01-03 10:08:43.431729,0,2025-01-03 10:08:43.237,783,19.3,45.9,0.0409998893737793,0.23572897911071777
2025-01-03 10:08:48.247,2025-01-03 10:08:48.463571,0,2025-01-03 10:08:48.284,784,19.4,46.1,0.03699994087219238,0.21657109260559082
2025-01-03 10:08:53.298,2025-01-03 10:08:53.493920,0,2025-01-03 10:08:53.346,787,19.5,46.3,0.04799985885620117,0.19591999053955078
2025-01-02 17:55:11.669,2025-01-02 17:55:11.933972,0,2025-01-02 17:55:11.771,508,27.0,48.8,0.10199999809265137,0.2649719715118408
2025-01-02 17:55:16.718,2025-01-02 17:55:16.980505,0,2025-01-02 17:55:16.802,1093,27.3,60.3,0.0840001106262207,0.26250505447387695
2025-01-02 17:55:21.769,2025-01-02 17:55:22.121070,0,2025-01-02 17:55:21.880,587,27.2,58.1,0.11100006103515625,0.3520698547363281
2025-01-02 17:55:26.819,2025-01-02 17:55:27.152749,0,2025-01-02 17:55:26.896,493,27.1,53.7,0.07699990272521973,0.33374905586242676
2025-01-02 17:55:31.871,2025-01-02 17:55:32.167536,0,2025-01-02 17:55:31.943,476,27.1,50.7,0.07200002670288086,0.2965359687805176
2025-01-02 17:55:36.919,2025-01-02 17:55:37.198671,0,2025-01-02 17:55:37.036,490,27.1,48.3,0.11700010299682617,0.27967119216918945
2025-01-02 17:55:41.969,2025-01-02 17:55:42.339381,0,2025-01-02 17:55:42.068,494,27.1,46.7,0.0989999771118164,0.37038087844848633
2025-01-02 17:55:47.019,2025-01-02 17:55:47.276638,0,2025-01-02 17:55:47.115,496,27.1,45.5,0.09599995613098145,0.25763797760009766
2025-01-02 17:55:52.073,2025-01-02 17:55:52.417098,0,2025-01-02 17:55:52.177,515,27.1,44.6,0.10400009155273438,0.3440980911254883
2025-01-02 17:55:57.123,2025-01-02 17:55:57.447987,0,2025-01-02 17:55:57.240,504,27.1,43.8,0.11700010299682617,0.32498717308044434
2025-01-02 17:56:02.174,2025-01-02 17:56:02.416817,0,2025-01-02 17:56:02.255,502,27.0,43.4,0.08100008964538574,0.24281692504882812
2025-01-02 17:56:07.224,2025-01-02 17:56:07.557178,0,2025-01-02 17:56:07.318,526,27.0,43.0,0.09400010108947754,0.3331780433654785
2025-01-02 17:56:12.278,2025-01-02 17:56:12.588150,0,2025-01-02 17:56:12.349,511,27.0,42.9,0.0709998607635498,0.3101499080657959
2025-01-03 10:06:47.021,2025-01-03 10:06:47.294215,0,2025-01-03 10:06:47.094,780,19.8,45.5,0.07300019264221191,0.27321505546569824
2025-01-03 10:06:52.071,2025-01-03 10:06:52.278423,0,2025-01-03 10:06:52.125,780,19.8,45.6,0.053999900817871094,0.20742297172546387
2025-01-03 10:06:57.125,2025-01-03 10:06:57.361352,0,2025-01-03 10:06:57.204,791,19.8,45.7,0.07899999618530273,0.23635196685791016
2025-01-03 10:07:02.174,2025-01-03 10:07:02.450674,0,2025-01-03 10:07:02.250,782,19.8,45.8,0.07599997520446777,0.2766740322113037
2025-01-03 10:07:07.225,2025-01-03 10:07:07.512504,0,2025-01-03 10:07:07.282,800,19.8,45.9,0.057000160217285156,0.2875041961669922
2025-01-03 10:07:12.275,2025-01-03 10:07:12.512427,0,2025-01-03 10:07:12.313,795,19.9,46.2,0.037999868392944336,0.2374269962310791
2025-01-03 10:07:17.329,2025-01-03 10:07:17.543859,0,2025-01-03 10:07:17.360,801,19.9,46.3,0.03099989891052246,0.2148590087890625
2025-01-03 10:07:22.379,2025-01-03 10:07:22.683930,0,2025-01-03 10:07:22.438,788,20.0,46.5,0.05900001525878906,0.3049299716949463
2025-01-03 10:07:27.430,2025-01-03 10:07:27.621376,0,2025-01-03 10:07:27.485,810,20.0,46.6,0.05499982833862305,0.1913759708404541
2025-01-03 10:07:32.480,2025-01-03 10:07:32.761887,0,2025-01-03 10:07:32.517,804,20.0,46.6,0.03699994087219238,0.2818870544433594
2025-01-03 10:07:37.533,2025-01-03 10:07:37.808746,0,2025-01-03 10:07:37.564,803,20.1,46.9,0.03099989891052246,0.27574610710144043
2025-01-03 10:07:42.582,2025-01-03 10:07:42.839639,0,2025-01-03 10:07:42.642,809,20.1,47.1,0.059999942779541016,0.25763893127441406
2025-01-03 10:07:47.633,2025-01-03 10:07:47.870674,0,2025-01-03 10:07:47.673,814,20.1,47.4,0.040000200271606445,0.23767399787902832
2025-01-02 17:54:06.000,2025-01-02 17:54:06.342930,0,2025-01-02 17:54:06.082,525,26.8,42.3,0.0820000171661377,0.3429300785064697
2025-01-02 17:54:11.054,2025-01-02 17:54:11.295861,0,2025-01-02 17:54:11.129,524,26.8,42.4,0.07500004768371582,0.24186110496520996
2025-01-02 17:54:16.103,2025-01-02 17:54:16.420293,0,2025-01-02 17:54:16.192,517,26.8,42.5,0.08899998664855957,0.3172931671142578
2025-01-02 17:54:21.155,2025-01-02 17:54:21.404522,0,2025-01-02 17:54:21.239,509,26.8,42.6,0.0840001106262207,0.24952197074890137
2025-01-02 17:54:26.205,2025-01-02 17:54:26.560693,0,2025-01-02 17:54:26.301,524,26.8,42.7,0.09600019454956055,0.35569310188293457
2025-01-02 17:54:31.259,2025-01-02 17:54:31.497839,0,2025-01-02 17:54:31.348,541,26.9,42.8,0.08899998664855957,0.23883891105651855
2025-01-02 17:54:36.309,2025-01-02 17:54:36.638312,0,2025-01-02 17:54:36.395,533,26.9,42.8,0.08599996566772461,0.3293120861053467
2025-01-02 17:54:41.360,2025-01-02 17:54:41.700606,0,2025-01-02 17:54:41.442,537,26.8,43.1,0.0820000171661377,0.3406062126159668
2025-01-02 17:54:46.410,2025-01-02 17:54:46.731601,0,2025-01-02 17:54:46.504,892,27.0,50.8,0.09399986267089844,0.32160091400146484
2025-01-02 17:54:51.464,2025-01-02 17:54:51.794231,0,2025-01-02 17:54:51.551,838,27.0,54.1,0.08700013160705566,0.3302309513092041
2025-01-02 17:54:56.514,2025-01-02 17:54:56.840687,0,2025-01-02 17:54:56.598,603,27.0,51.5,0.0840001106262207,0.3266870975494385
2025-01-02 17:55:01.565,2025-01-02 17:55:01.871688,0,2025-01-02 17:55:01.661,521,27.0,49.6,0.09599995613098145,0.3066878318786621
2025-01-02 17:55:06.615,2025-01-02 17:55:06.902853,0,2025-01-02 17:55:06.739,595,27.1,50.4,0.12400007247924805,0.2878530025482178
2025-01-02 18:56:28.337,2025-01-02 18:56:29.436301,0,2025-01-02 18:56:29.246,685,25.2,44.5,0.9090001583099365,1.0993010997772217
2025-01-02 18:56:33.388,2025-01-02 18:56:34.466914,0,2025-01-02 18:56:34.294,693,25.2,44.5,0.9059998989105225,1.078913927078247
2025-01-02 18:56:38.438,2025-01-02 18:56:39.513640,0,2025-01-02 18:56:39.356,634,25.2,44.1,0.9179999828338623,1.0756399631500244
2025-01-02 18:56:43.493,2025-01-02 18:56:44.560545,0,2025-01-02 18:56:44.404,664,25.1,44.1,0.9110000133514404,1.067544937133789
2025-01-02 18:56:48.542,2025-01-02 18:56:49.701264,0,2025-01-02 18:56:49.467,684,25.0,44.1,0.9249999523162842,1.1592638492584229
2025-01-02 18:56:53.593,2025-01-02 18:56:54.732270,0,2025-01-02 18:56:54.498,660,24.9,44.4,0.9049999713897705,1.1392700672149658
2025-01-02 18:56:58.644,2025-01-02 18:56:59.763714,0,2025-01-02 18:56:59.545,700,24.9,44.5,0.9010000228881836,1.1197140216827393
2025-01-02 18:57:03.698,2025-01-02 18:57:04.841799,0,2025-01-02 18:57:04.608,667,24.8,44.7,0.9100000858306885,1.143799066543579
2025-01-02 18:57:08.748,2025-01-02 18:57:09.872697,0,2025-01-02 18:57:09.670,683,24.8,44.8,0.9220001697540283,1.124697208404541
2025-01-02 18:57:13.798,2025-01-02 18:57:14.920198,0,2025-01-02 18:57:14.717,687,24.8,44.9,0.9189999103546143,1.1221978664398193
2025-01-02 18:57:18.848,2025-01-02 18:57:19.966822,0,2025-01-02 18:57:19.764,706,24.7,45.0,0.9159998893737793,1.1188218593597412
2025-01-02 18:57:23.903,2025-01-02 18:57:25.013212,0,2025-01-02 18:57:24.811,696,24.7,45.0,0.9079999923706055,1.1102118492126465
2025-01-02 18:57:28.951,2025-01-02 18:57:30.044605,0,2025-01-02 18:57:29.874,694,24.7,45.1,0.9230000972747803,1.0936050415039062
2025-01-02 19:08:30.650,2025-01-02 19:08:31.812147,0,2025-01-02 19:08:31.562,492,21.2,42.7,0.9119999408721924,1.162146806716919
2025-01-02 19:08:35.701,2025-01-02 19:08:36.765235,0,2025-01-02 19:08:36.609,470,21.1,42.9,0.9079999923706055,1.064234972000122
2025-01-02 19:08:40.752,2025-01-02 19:08:41.905813,0,2025-01-02 19:08:41.672,492,21.1,43.3,0.9199998378753662,1.1538128852844238
2025-01-02 19:08:45.802,2025-01-02 19:08:46.937791,0,2025-01-02 19:08:46.719,510,21.1,43.7,0.9170000553131104,1.1357910633087158
2025-01-02 19:08:50.856,2025-01-02 19:08:51.984420,0,2025-01-02 19:08:51.766,466,21.2,44.0,0.9100000858306885,1.128420114517212
2025-01-02 19:08:55.905,2025-01-02 19:08:57.015114,0,2025-01-02 19:08:56.813,494,21.3,44.0,0.9079999923706055,1.1101140975952148
2025-01-02 19:09:00.956,2025-01-02 19:09:02.046429,0,2025-01-02 19:09:01.863,462,21.4,44.0,0.9069998264312744,1.0904288291931152
2025-01-02 19:09:06.006,2025-01-02 19:09:07.077334,0,2025-01-02 19:09:06.907,502,21.5,44.1,0.9010000228881836,1.071333885192871
2025-01-02 19:09:11.060,2025-01-02 19:09:12.124231,0,2025-01-02 19:09:11.970,418,21.6,43.7,0.9100000858306885,1.0642311573028564
2025-01-02 19:09:16.109,2025-01-02 19:09:17.264839,0,2025-01-02 19:09:17.017,455,21.6,43.5,0.9079999923706055,1.155838966369629
2025-01-02 19:09:21.160,2025-01-02 19:09:22.295942,0,2025-01-02 19:09:22.064,474,21.7,43.5,0.9039998054504395,1.135941982269287
2025-01-02 19:09:26.210,2025-01-02 19:09:27.342855,0,2025-01-02 19:09:27.127,501,21.7,43.5,0.9170000553131104,1.13285493850708
2025-01-02 19:09:31.264,2025-01-02 19:09:32.374085,0,2025-01-02 19:09:32.174,496,21.8,43.5,0.9100000858306885,1.1100850105285645
2025-01-02 19:09:36.313,2025-01-02 19:09:37.405152,0,2025-01-02 19:09:37.221,506,21.8,43.5,0.9079999923706055,1.0921521186828613
2025-01-02 19:09:41.362,2025-01-02 19:09:42.436425,0,2025-01-02 19:09:42.268,512,21.9,43.6,0.9059998989105225,1.0744249820709229
2025-01-02 19:09:46.412,2025-01-02 19:09:47.577016,0,2025-01-02 19:09:47.331,542,22.0,43.7,0.9190001487731934,1.1650161743164062
2025-01-02 19:09:51.467,2025-01-02 19:09:52.608031,0,2025-01-02 19:09:52.378,543,22.1,43.8,0.9110000133514404,1.14103102684021
2025-01-02 19:09:56.516,2025-01-02 19:09:57.654812,0,2025-01-02 19:09:57.425,522,22.2,43.8,0.9089999198913574,1.1388120651245117
2025-01-02 19:10:01.567,2025-01-02 19:10:02.686088,0,2025-01-02 19:10:02.488,513,22.2,43.7,0.9210000038146973,1.1190881729125977
2025-01-02 19:10:06.617,2025-01-02 19:10:07.717350,0,2025-01-02 19:10:07.535,501,22.3,43.6,0.9179999828338623,1.1003499031066895
2025-01-02 19:10:11.671,2025-01-02 19:10:12.748488,0,2025-01-02 19:10:12.582,504,22.3,43.4,0.9110000133514404,1.0774879455566406
2025-01-02 19:10:16.720,2025-01-02 19:10:17.889057,0,2025-01-02 19:10:17.645,513,22.4,43.4,0.9249999523162842,1.1690568923950195
2025-01-02 19:10:21.771,2025-01-02 19:10:22.826405,0,2025-01-02 19:10:22.676,504,22.4,43.2,0.9050002098083496,1.0554051399230957
2025-01-02 19:10:26.821,2025-01-02 19:10:27.967089,0,2025-01-02 19:10:27.754,501,22.4,43.2,0.932999849319458,1.1460888385772705
2025-01-02 19:10:31.875,2025-01-02 19:10:33.013906,0,2025-01-02 19:10:32.786,504,22.5,43.1,0.9110000133514404,1.1389060020446777
2025-01-02 19:10:36.924,2025-01-02 19:10:38.045209,0,2025-01-02 19:10:37.833,538,22.6,43.0,0.9089999198913574,1.121208906173706
2025-01-03 06:58:22.487,2025-01-03 06:58:22.857010,0,2025-01-03 06:58:22.610,734,20.2,44.1,0.12299990653991699,0.3700098991394043
2025-01-03 06:58:27.536,2025-01-03 06:58:27.888467,0,2025-01-03 06:58:27.657,751,20.1,44.2,0.12100005149841309,0.35246706008911133
2025-01-03 06:58:32.587,2025-01-03 06:58:32.920349,0,2025-01-03 06:58:32.688,764,20.1,44.4,0.10100007057189941,0.33334898948669434
2025-01-03 06:58:37.638,2025-01-03 06:58:37.950903,0,2025-01-03 06:58:37.766,774,20.2,44.7,0.12800002098083496,0.31290292739868164
2025-01-03 06:58:42.692,2025-01-03 06:58:42.981952,0,2025-01-03 06:58:42.813,774,20.2,44.8,0.12100005149841309,0.28995203971862793
2025-01-03 06:58:47.740,2025-01-03 06:58:48.013136,0,2025-01-03 06:58:47.844,779,20.3,44.8,0.10400009155273438,0.2731359004974365
2025-01-03 06:58:52.791,2025-01-03 06:58:53.153755,0,2025-01-03 06:58:52.923,786,20.3,44.9,0.13200020790100098,0.36275506019592285
2025-01-03 06:58:57.841,2025-01-03 06:58:58.106603,0,2025-01-03 06:58:57.954,802,20.4,45.0,0.11299991607666016,0.26560282707214355
2025-01-03 06:59:02.895,2025-01-03 06:59:03.137710,0,2025-01-03 06:59:03.001,789,20.4,45.0,0.10599994659423828,0.24271011352539062
2025-01-03 06:59:07.944,2025-01-03 06:59:08.324881,0,2025-01-03 06:59:08.079,780,20.4,45.2,0.13499999046325684,0.38088107109069824
2025-01-03 06:59:12.995,2025-01-03 06:59:13.278274,0,2025-01-03 06:59:13.111,805,20.4,45.2,0.11600017547607422,0.28327417373657227
2025-01-03 06:59:18.045,2025-01-03 06:59:18.309097,0,2025-01-03 06:59:18.157,806,20.5,45.4,0.1119999885559082,0.2640969753265381
2025-01-03 06:59:23.099,2025-01-03 06:59:23.465411,0,2025-01-03 06:59:23.220,805,20.5,45.6,0.12100005149841309,0.3664109706878662
2025-01-03 10:05:41.358,2025-01-03 10:05:41.577609,0,2025-01-03 10:05:41.421,760,20.1,44.4,0.06299996376037598,0.21960902214050293
2025-01-03 10:05:46.409,2025-01-03 10:05:46.608886,0,2025-01-03 10:05:46.468,751,20.0,44.3,0.05900001525878906,0.19988608360290527
2025-01-03 10:05:51.459,2025-01-03 10:05:51.655576,0,2025-01-03 10:05:51.515,773,19.9,44.4,0.0559999942779541,0.19657588005065918
2025-01-03 10:05:56.513,2025-01-03 10:05:56.718537,0,2025-01-03 10:05:56.546,784,19.9,44.6,0.03299999237060547,0.2055370807647705
2025-01-03 10:06:01.562,2025-01-03 10:06:01.811533,0,2025-01-03 10:06:01.640,780,19.9,44.8,0.07800006866455078,0.24953293800354004
2025-01-03 10:06:06.613,2025-01-03 10:06:06.889749,0,2025-01-03 10:06:06.671,781,19.8,44.9,0.05800008773803711,0.2767491340637207
2025-01-03 10:06:11.663,2025-01-03 10:06:11.862391,0,2025-01-03 10:06:11.718,774,19.8,45.0,0.05499982833862305,0.19939088821411133
2025-01-03 10:06:16.717,2025-01-03 10:06:16.936402,0,2025-01-03 10:06:16.765,792,19.8,45.0,0.04800009727478027,0.21940207481384277
2025-01-03 10:06:21.766,2025-01-03 10:06:22.018519,0,2025-01-03 10:06:21.843,772,19.8,45.1,0.07699990272521973,0.252518892288208
2025-01-03 10:06:26.817,2025-01-03 10:06:27.091647,0,2025-01-03 10:06:26.890,778,19.8,45.2,0.07300019264221191,0.2746469974517822
2025-01-03 10:06:31.867,2025-01-03 10:06:32.140377,0,2025-01-03 10:06:31.922,786,19.8,45.2,0.05499982833862305,0.2733769416809082
2025-01-03 10:06:36.921,2025-01-03 10:06:37.122408,0,2025-01-03 10:06:36.953,770,19.8,45.3,0.032000064849853516,0.20140790939331055
2025-01-03 10:06:41.970,2025-01-03 10:06:42.231898,0,2025-01-03 10:06:42.047,773,19.8,45.4,0.07699990272521973,0.2618980407714844
2025-01-02 19:10:41.975,2025-01-02 19:10:43.092279,0,2025-01-02 19:10:42.880,523,22.6,43.0,0.9050002098083496,1.117279052734375
2025-01-02 19:10:47.025,2025-01-02 19:10:48.123069,0,2025-01-02 19:10:47.927,520,22.7,42.9,0.9019999504089355,1.0980689525604248
2025-01-02 19:10:52.079,2025-01-02 19:10:53.154497,0,2025-01-02 19:10:52.990,522,22.7,42.8,0.9110000133514404,1.0754969120025635
2025-01-02 19:10:57.128,2025-01-02 19:10:58.201427,0,2025-01-02 19:10:58.037,521,22.7,42.7,0.9089999198913574,1.0734269618988037
2025-01-02 19:11:02.179,2025-01-02 19:11:03.232360,0,2025-01-02 19:11:03.084,500,22.8,42.5,0.9050002098083496,1.0533599853515625
2025-01-02 19:11:07.231,2025-01-02 19:11:08.373471,0,2025-01-02 19:11:08.146,508,22.8,42.5,0.9149999618530273,1.1424710750579834
2025-01-02 19:11:12.285,2025-01-02 19:11:13.435731,0,2025-01-02 19:11:13.193,487,22.8,42.4,0.9079999923706055,1.150730848312378
2025-01-02 19:11:17.334,2025-01-02 19:11:18.497970,0,2025-01-02 19:11:18.272,513,22.9,42.3,0.937999963760376,1.1639699935913086
2025-01-02 19:11:22.384,2025-01-02 19:11:23.546483,0,2025-01-02 19:11:23.303,520,22.9,42.3,0.9189999103546143,1.1624829769134521
2025-01-02 19:11:27.434,2025-01-02 19:11:28.623455,0,2025-01-02 19:11:28.350,502,22.9,42.2,0.9159998893737793,1.1894550323486328
2025-01-02 19:11:32.488,2025-01-02 19:11:33.653868,0,2025-01-02 19:11:33.413,504,23.0,42.1,0.9250001907348633,1.1658680438995361
2025-01-02 19:11:37.538,2025-01-02 19:11:38.700690,0,2025-01-02 19:11:38.460,523,23.0,42.1,0.9219999313354492,1.1626899242401123
2025-01-02 19:11:42.589,2025-01-02 19:11:43.747808,0,2025-01-02 19:11:43.507,529,23.0,42.1,0.9179999828338623,1.1588079929351807
2025-01-02 18:40:03.368,2025-01-02 18:40:04.514905,0,2025-01-02 18:40:04.276,504,25.3,44.0,0.9079999923706055,1.1469049453735352
2025-01-02 18:40:08.418,2025-01-02 18:40:09.561593,0,2025-01-02 18:40:09.323,497,25.3,44.0,0.9049999713897705,1.1435930728912354
2025-01-02 18:40:13.472,2025-01-02 18:40:14.592893,0,2025-01-02 18:40:14.371,499,25.2,44.0,0.8990001678466797,1.1208930015563965
2025-01-02 18:40:18.523,2025-01-02 18:40:19.624020,0,2025-01-02 18:40:19.434,504,25.1,43.8,0.9110000133514404,1.101020097732544
2025-01-02 18:40:23.574,2025-01-02 18:40:24.655204,0,2025-01-02 18:40:24.496,524,25.1,43.9,0.9220001697540283,1.0812041759490967
2025-01-02 18:40:28.624,2025-01-02 18:40:29.702227,0,2025-01-02 18:40:29.528,547,25.0,44.0,0.9040000438690186,1.0782270431518555
